colony_id,Am,AQY,theta,Rd,Ik,Ic
MCAP-A1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A11,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-A9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-B9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-C9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-D9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-E9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-F9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G11,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-G9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
MCAP-H9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
