"Plot Title: Incubator2_HIMB2023"
"#","Date Time, GMT-10:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
223,09/22/23 01:10:00 AM,26.842,,,,,
224,09/22/23 01:20:00 AM,26.818,,,,,
225,09/22/23 01:30:00 AM,26.818,,,,,
226,09/22/23 01:40:00 AM,26.842,,,,,
227,09/22/23 01:50:00 AM,26.842,,,,,
228,09/22/23 02:00:00 AM,26.818,,,,,
229,09/22/23 02:10:00 AM,26.818,,,,,
230,09/22/23 02:20:00 AM,26.842,,,,,
231,09/22/23 02:30:00 AM,26.818,,,,,
232,09/22/23 02:40:00 AM,26.818,,,,,
233,09/22/23 02:50:00 AM,26.793,,,,,
234,09/22/23 03:00:00 AM,26.793,,,,,
235,09/22/23 03:10:00 AM,26.818,,,,,
236,09/22/23 03:20:00 AM,26.793,,,,,
237,09/22/23 03:30:00 AM,26.793,,,,,
238,09/22/23 03:40:00 AM,26.793,,,,,
239,09/22/23 03:50:00 AM,26.793,,,,,
240,09/22/23 04:00:00 AM,26.818,,,,,
241,09/22/23 04:10:00 AM,26.793,,,,,
242,09/22/23 04:20:00 AM,26.793,,,,,
243,09/22/23 04:30:00 AM,26.769,,,,,
244,09/22/23 04:40:00 AM,26.744,,,,,
245,09/22/23 04:50:00 AM,26.720,,,,,
246,09/22/23 05:00:00 AM,26.720,,,,,
247,09/22/23 05:10:00 AM,26.744,,,,,
248,09/22/23 05:20:00 AM,26.744,,,,,
249,09/22/23 05:30:00 AM,26.720,,,,,
250,09/22/23 05:40:00 AM,26.598,,,,,
251,09/22/23 05:50:00 AM,26.524,,,,,
252,09/22/23 06:00:00 AM,26.573,,,,,
253,09/22/23 06:10:00 AM,26.573,,,,,
254,09/22/23 06:20:00 AM,26.622,,,,,
255,09/22/23 06:30:00 AM,26.646,,,,,
256,09/22/23 06:40:00 AM,26.646,,,,,
257,09/22/23 06:50:00 AM,26.646,,,,,
258,09/22/23 07:00:00 AM,26.646,,,,,
259,09/22/23 07:10:00 AM,26.671,,,,,
260,09/22/23 07:20:00 AM,26.720,,,,,
261,09/22/23 07:30:00 AM,26.744,,,,,
262,09/22/23 07:40:00 AM,26.744,,,,,
263,09/22/23 07:50:00 AM,26.744,,,,,
264,09/22/23 08:00:00 AM,26.744,,,,,
265,09/22/23 08:10:00 AM,26.744,,,,,
266,09/22/23 08:20:00 AM,26.916,,,,,
267,09/22/23 08:30:00 AM,26.989,,,,,
268,09/22/23 08:40:00 AM,26.916,,,,,
269,09/22/23 08:50:00 AM,26.989,,,,,
270,09/22/23 09:00:00 AM,27.063,,,,,
271,09/22/23 09:10:00 AM,27.112,,,,,
272,09/22/23 09:20:00 AM,27.186,,,,,
273,09/22/23 09:30:00 AM,27.161,,,,,
274,09/22/23 09:40:00 AM,27.136,,,,,
275,09/22/23 09:50:00 AM,27.112,,,,,
276,09/22/23 10:00:00 AM,27.161,,,,,
277,09/22/23 10:10:00 AM,27.235,,,,,
278,09/22/23 10:20:00 AM,27.284,,,,,
279,09/22/23 10:30:00 AM,27.333,,,,,
280,09/22/23 10:40:00 AM,27.333,,,,,
281,09/22/23 10:50:00 AM,27.235,,,,,
282,09/22/23 11:00:00 AM,27.186,,,,,
283,09/22/23 11:10:00 AM,27.210,,,,,
284,09/22/23 11:20:00 AM,27.235,,,,,
285,09/22/23 11:30:00 AM,27.210,,,,,
286,09/22/23 11:40:00 AM,27.333,,,,,
287,09/22/23 11:50:00 AM,27.259,,,,,
288,09/22/23 12:00:00 PM,27.382,,,,,
289,09/22/23 12:10:00 PM,27.382,,,,,
290,09/22/23 12:20:00 PM,27.358,,,,,
291,09/22/23 12:30:00 PM,27.456,,,,,
292,09/22/23 12:40:00 PM,27.604,,,,,
293,09/22/23 12:50:00 PM,27.431,,,,,
294,09/22/23 01:00:00 PM,27.456,,,,,
295,09/22/23 01:10:00 PM,27.358,,,,,
296,09/22/23 01:20:00 PM,27.358,,,,,
297,09/22/23 01:30:00 PM,27.284,,,,,
298,09/22/23 01:40:00 PM,27.333,,,,,
299,09/22/23 01:50:00 PM,27.358,,,,,
300,09/22/23 02:00:00 PM,27.284,,,,,
301,09/22/23 02:10:00 PM,27.235,,,,,
302,09/22/23 02:20:00 PM,27.210,,,,,
303,09/22/23 02:30:00 PM,27.308,,,,,
304,09/22/23 02:40:00 PM,27.186,,,,,
305,09/22/23 02:50:00 PM,27.186,,,,,
306,09/22/23 03:00:00 PM,27.161,,,,,
307,09/22/23 03:10:00 PM,27.161,,,,,
308,09/22/23 03:20:00 PM,27.284,,,,,
309,09/22/23 03:30:00 PM,27.210,,,,,
310,09/22/23 03:40:00 PM,27.186,,,,,
311,09/22/23 03:50:00 PM,27.161,,,,,
312,09/22/23 04:00:00 PM,27.235,,,,,
313,09/22/23 04:10:00 PM,27.186,,,,,
314,09/22/23 04:20:00 PM,27.186,,,,,
315,09/22/23 04:30:00 PM,27.210,,,,,
316,09/22/23 04:40:00 PM,27.210,,,,,
317,09/22/23 04:50:00 PM,27.186,,,,,
318,09/22/23 05:00:00 PM,27.161,,,,,
319,09/22/23 05:10:00 PM,27.136,,,,,
320,09/22/23 05:20:00 PM,27.136,,,,,
321,09/22/23 05:30:00 PM,27.112,,,,,
322,09/22/23 05:40:00 PM,27.087,,,,,
323,09/22/23 05:50:00 PM,27.063,,,,,
324,09/22/23 06:00:00 PM,27.038,,,,,
325,09/22/23 06:10:00 PM,27.014,,,,,
326,09/22/23 06:20:00 PM,26.989,,,,,
327,09/22/23 06:30:00 PM,26.940,,,,,
328,09/22/23 06:40:00 PM,26.940,,,,,
329,09/22/23 06:50:00 PM,26.916,,,,,
330,09/22/23 07:00:00 PM,26.891,,,,,
331,09/22/23 07:10:00 PM,26.891,,,,,
332,09/22/23 07:20:00 PM,26.891,,,,,
333,09/22/23 07:30:00 PM,26.891,,,,,
334,09/22/23 07:40:00 PM,26.867,,,,,
335,09/22/23 07:50:00 PM,26.842,,,,,
336,09/22/23 08:00:00 PM,26.818,,,,,
337,09/22/23 08:10:00 PM,26.793,,,,,
338,09/22/23 08:20:00 PM,26.769,,,,,
339,09/22/23 08:30:00 PM,26.769,,,,,
340,09/22/23 08:40:00 PM,26.744,,,,,
341,09/22/23 08:50:00 PM,26.744,,,,,
342,09/22/23 09:00:00 PM,26.744,,,,,
343,09/22/23 09:10:00 PM,26.744,,,,,
344,09/22/23 09:20:00 PM,26.744,,,,,
345,09/22/23 09:30:00 PM,26.744,,,,,
346,09/22/23 09:40:00 PM,26.744,,,,,
347,09/22/23 09:50:00 PM,26.769,,,,,
348,09/22/23 10:00:00 PM,26.744,,,,,
349,09/22/23 10:10:00 PM,26.744,,,,,
350,09/22/23 10:20:00 PM,26.695,,,,,
351,09/22/23 10:30:00 PM,26.695,,,,,
352,09/22/23 10:40:00 PM,26.671,,,,,
353,09/22/23 10:50:00 PM,26.695,,,,,
354,09/22/23 11:00:00 PM,26.671,,,,,
355,09/22/23 11:10:00 PM,26.671,,,,,
356,09/22/23 11:20:00 PM,26.671,,,,,
357,09/22/23 11:30:00 PM,26.695,,,,,
358,09/22/23 11:40:00 PM,26.695,,,,,
359,09/22/23 11:50:00 PM,26.695,,,,,
360,09/23/23 12:00:00 AM,26.695,,,,,
361,09/23/23 12:10:00 AM,26.720,,,,,
362,09/23/23 12:20:00 AM,26.720,,,,,
363,09/23/23 12:30:00 AM,26.720,,,,,
364,09/23/23 12:40:00 AM,26.720,,,,,
365,09/23/23 12:50:00 AM,26.695,,,,,
366,09/23/23 01:00:00 AM,26.695,,,,,
367,09/23/23 01:10:00 AM,26.695,,,,,
368,09/23/23 01:20:00 AM,26.720,,,,,
369,09/23/23 01:30:00 AM,26.695,,,,,
370,09/23/23 01:40:00 AM,26.671,,,,,
371,09/23/23 01:50:00 AM,26.695,,,,,
372,09/23/23 02:00:00 AM,26.695,,,,,
373,09/23/23 02:10:00 AM,26.695,,,,,
374,09/23/23 02:20:00 AM,26.720,,,,,
375,09/23/23 02:30:00 AM,26.695,,,,,
